pglib_opf_case162_ieee_dtc__api,162,284,118378.0857,401.1852267,LOCALLY_SOLVED,FEASIBLE_POINT,-1.52E+303,20,"Any[(10, 60), (16, 127), (39, 42), (13, 15), (23, 60), (16, 17), (67, 68), (8, 15), (3, 103), (8, 13), (8, 12), (60, 62), (28, 29), (48, 52), (43, 103), (17, 21), (3, 14), (21, 127), (57, 80), (12, 13)]",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case179_goc__api,179,263,1932020.475,1967.90513,LOCALLY_SOLVED,FEASIBLE_POINT,-9.30E+301,1,"Any[(146, 145)]",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case200_activ__api,200,245,35700.8379,381.1837359,LOCALLY_SOLVED,FEASIBLE_POINT,0.0000195,0,Any[],38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case240_pserc__api,240,448,4638308.69,5993.108189,LOCALLY_SOLVED,FEASIBLE_POINT,-3.88E+301,5,"Any[(109, 152), (109, 152), (158, 195), (77, 78), (34, 78)]",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case300_ieee__api,300,411,684990.4356,7200.907988,TIME_LIMIT,FEASIBLE_POINT,0.001590631,1,"Any[(71, 74)]",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case3_lmbd,3,3,5812.642974,19.18121531,LOCALLY_SOLVED,FEASIBLE_POINT,0,0,Any[],49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case5_pjm,5,6,15174.03203,0.275488726,LOCALLY_SOLVED,FEASIBLE_POINT,-0.0000119,1,"Any[(3, 4)]",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case14_ieee,14,20,2178.080428,0.681405109,LOCALLY_SOLVED,FEASIBLE_POINT,0.000000178,0,Any[],51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case24_ieee_rts,24,38,63352.20254,0.032455553,LOCALLY_SOLVED,FEASIBLE_POINT,0.000014,0,Any[],52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case30_as,30,41,803.1273133,0.037488238,LOCALLY_SOLVED,FEASIBLE_POINT,0.00000448,0,Any[],53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case30_ieee,30,41,7579.032297,15.49614435,LOCALLY_SOLVED,FEASIBLE_POINT,0.0000662,2,"Any[(9, 10), (2, 4)]",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case39_epri,39,46,137746.3836,0.504866986,LOCALLY_SOLVED,FEASIBLE_POINT,-0.0000825,3,"Any[(3, 4), (5, 8), (17, 18)]",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case57_ieee,57,80,37559.53695,39.69899199,LOCALLY_SOLVED,FEASIBLE_POINT,0.00000622,1,"Any[(23, 24)]",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case73_ieee_rts,73,120,189764.0815,6.766376354,LOCALLY_SOLVED,FEASIBLE_POINT,0.00000389,0,Any[],57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case89_pegase,89,210,106622.9595,7219.648706,TIME_LIMIT,FEASIBLE_POINT,0.000244898,1,"Any[(21, 19)]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case118_ieee,118,186,96730.66432,1253.349456,LOCALLY_SOLVED,FEASIBLE_POINT,-0.000370508,2,"Any[(49, 54), (19, 20)]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case162_ieee_dtc,162,284,105161.631,7200.119053,TIME_LIMIT,FEASIBLE_POINT,0.004117615,16,"Any[(16, 27), (8, 13), (43, 124), (8, 12), (65, 126), (48, 50), (12, 14), (27, 65), (26, 75), (3, 124), (55, 162), (48, 52), (2, 13), (21, 127), (33, 34), (27, 62)]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case179_goc,179,263,754083.7041,1662.777775,LOCALLY_SOLVED,FEASIBLE_POINT,-2.38E+302,2,"Any[(147, 158), (147, 158)]",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case200_activ,200,245,27558.3029,896.9961393,LOCALLY_SOLVED,FEASIBLE_POINT,0.0000415,8,"Any[(11, 93), (56, 55), (122, 121), (93, 191), (66, 158), (27, 158), (111, 175), (46, 45)]",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case240_pserc,240,448,3310000,53.84243584,LOCALLY_SOLVED,FEASIBLE_POINT,-0.000743613,6,"Any[(1, 10), (157, 158), (158, 195), (4, 230), (77, 78), (34, 78)]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case300_ieee,300,411,559550.0685,2376.207806,LOCALLY_SOLVED,FEASIBLE_POINT,-3.21E+302,15,"Any[(46, 57), (7, 12), (19, 25), (34, 39), (28, 30), (260, 264), (27, 28), (108, 126), (249, 11), (60, 61), (132, 133), (173, 220), (39, 77), (33, 39), (100, 124)]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case500_goc__sad,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case588_sdet__sad,588,686,313797.1775,10819.9257,TIME_LIMIT,FEASIBLE_POINT,0.009629774,15,"Any[(468, 422), (167, 168), (191, 353), (476, 424), (394, 396), (271, 321), (132, 190), (187, 549), (141, 457), (309, 275), (88, 104), (186, 192), (153, 155), (206, 212), (143, 167)]",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case793_goc__sad,793,913,287680.2036,10800.43266,TIME_LIMIT,FEASIBLE_POINT,0.051405218,3,"Any[(759, 776), (734, 739), (111, 494)]",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case1354_pegase__sad,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case1888_rte__sad,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case1951_rte__sad,1951,2596,2089370.085,10821.92993,TIME_LIMIT,FEASIBLE_POINT,0.002586965,38,"Any[(1737, 638), (347, 1375), (1283, 421), (181, 154), (1530, 1342), (538, 1634), (1783, 1226), (59, 1196), (1388, 1259), (1737, 613), (230, 1375), (726, 615), (213, 1922), (578, 1599), (1375, 1492), (253, 1261), (1926, 1709), (1766, 1231), (520, 129), (156, 177), (576, 253), (556, 1524), (1643, 1434), (367, 1359), (295, 1789), (1150, 618), (184, 1094), (1283, 421), (546, 156), (1841, 1259), (320, 1351), (1865, 1347), (253, 1465), (156, 177), (379, 1731), (1150, 589), (550, 219), (1841, 1259)]",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case2000_goc__sad,2000,3639,NaN,14708.69331,TIME_LIMIT,INFEASIBLE_POINT, , , ,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case2312_goc__sad,2312,3013,461748.3009,10801.56963,TIME_LIMIT,FEASIBLE_POINT,0.031424196,2,"Any[(453, 584), (487, 576)]",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case500_goc__api,,,675967.8864,6684.574646,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case588_sdet__api,588,686,391950.9576,10819.86703,TIME_LIMIT,FEASIBLE_POINT,0.002333348,15,"Any[(47, 48), (167, 135), (265, 268), (190, 193), (440, 441), (9, 76), (185, 196), (66, 75), (354, 390), (190, 192), (139, 173), (3, 14), (184, 185), (21, 25), (4, 65)]",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case793_goc__api,793,913,323022.9523,10800.35832,TIME_LIMIT,FEASIBLE_POINT,0.099911843,7,"Any[(135, 536), (36, 58), (588, 600), (357, 358), (296, 299), (463, 474), (283, 297)]",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case1354_pegase__api,1354,1991,1498332.405,10800.87924,TIME_LIMIT,FEASIBLE_POINT,0.00444617,58,"Any[(583, 629), (273, 684), (43, 320), (600, 399), (960, 57), (758, 479), (1130, 1157), (758, 89), (1132, 958), (66, 1019), (1039, 925), (272, 462), (205, 1018), (758, 464), (187, 810), (490, 720), (80, 886), (1140, 440), (500, 198), (516, 890), (7, 324), (660, 1342), (875, 532), (904, 1022), (528, 315), (915, 1328), (692, 1040), (291, 978), (856, 412), (590, 1247), (2, 761), (604, 399), (1082, 198), (848, 1185), (785, 547), (1046, 1350), (288, 399), (134, 898), (1130, 1157), (249, 685), (964, 478), (792, 901), (297, 1172), (413, 981), (444, 309), (1289, 258), (758, 451), (273, 684), (2, 761), (85, 454), (923, 239), (923, 239), (1333, 367), (1082, 257), (660, 1342), (1232, 452), (65, 669), (793, 376)]",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case1888_rte__api,1888,2531,1951676.112,538.9227498,LOCALLY_SOLVED,FEASIBLE_POINT,-0.001364807,2,"Any[(485, 62), (1675, 641)]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case1951_rte__api,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case2000_goc__api,,,1469328.145,10820.87353,TIME_LIMIT,FEASIBLE_POINT,0.0188,,,47,,,,,,,,,,,,,,,,,,,Instance,Nodes,Edges,Objective_value,Run_time,Solution_status,Primal_status,Opt_gap,Num_off_lines,Off_lines,inst_ind,,,,,,,,,,,,,,,,,,,,
pglib_opf_case2312_goc__api,2312,3013,571446.1208,10819.84478,TIME_LIMIT,FEASIBLE_POINT,0.124851706,5,"Any[(622, 623), (613, 628), (1980, 2091), (821, 632), (1902, 1917)]",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case500_goc,,,455894.1126,4943.380572,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case588_sdet,588,686,310016.0489,9992.861268,LOCALLY_SOLVED,FEASIBLE_POINT,-5.80E+302,6,"Any[(191, 353), (2, 3), (153, 178), (184, 185), (142, 577), (393, 406)]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case793_goc,793,913,259097.8424,10800.43604,TIME_LIMIT,FEASIBLE_POINT,0.007884248,16,"Any[(285, 289), (47, 72), (164, 169), (334, 339), (329, 347), (426, 455), (329, 348), (577, 638), (48, 125), (226, 241), (395, 403), (529, 540), (226, 745), (399, 410), (71, 72), (321, 335)]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case1354_pegase,1354,1991,1259151.159,10800.73935,TIME_LIMIT,FEASIBLE_POINT,0.014363695,36,"Any[(1063, 1352), (206, 604), (1016, 331), (600, 399), (706, 1183), (1247, 1275), (1104, 399), (709, 555), (1016, 331), (273, 257), (424, 428), (881, 506), (1140, 440), (516, 890), (437, 654), (152, 1094), (2, 761), (64, 399), (66, 16), (9, 1043), (1016, 766), (785, 547), (66, 16), (91, 498), (1061, 893), (964, 478), (262, 399), (593, 431), (600, 399), (2, 761), (1063, 1352), (152, 1094), (1082, 257), (910, 604), (1265, 577), (435, 485)]",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case1888_rte,1888,2531,1375888.317,10801.2796,TIME_LIMIT,FEASIBLE_POINT,0.001395924,1,"Any[(1515, 1494)]",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case1951_rte,1951,2596,2085530.313,10801.05391,TIME_LIMIT,FEASIBLE_POINT,0.000722593,2,"Any[(1530, 1342), (1417, 638)]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case2000_goc,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pglib_opf_case2312_goc,2312,3013,441456.651,10821.68789,TIME_LIMIT,FEASIBLE_POINT,0.017005792,3,"Any[(1638, 1696), (2200, 309), (1638, 1695)]",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Instance,Nodes,Edges,Objective_value,Run_time,Solution_status,Primal_status,Opt_gap,Num_off_lines,Off_lines,inst_indInstance,Nodes,Edges,Objective_value,Run_time,Solution_status,Primal_status,Opt_gap,Num_off_lines,Off_lines,inst_ind
