nesta_case189_edin,189,206,849.2940442,0.537777796,OPTIMAL
nesta_case240_wecc,240,448,75136.09505,6.427730065,OPTIMAL
nesta_case300_ieee,300,411,16891.27635,1.062398801,OPTIMAL
nesta_case1354_pegase,1354,1991,74069.35455,5.64118856,OPTIMAL
nesta_case1394sop_eir,1418,1920,1366.811759,5.208916755,OPTIMAL
nesta_case1397sp_eir,1418,1919,3888.985288,5.98891291,OPTIMAL
nesta_case1460wp_eir,1481,1988,4640.178589,4.934112874,OPTIMAL
nesta_case1888_rte,1888,2531,59804.98053,47.64523806,OPTIMAL
nesta_case1951_rte,1951,2596,81737.6756,23.61280761,OPTIMAL
nesta_case2224_edin,2224,3207,38127.69241,14.87068339,OPTIMAL
nesta_case2383wp_mp,2383,2896,1.87E+06,14.09869344,OPTIMAL
nesta_case2736sp_mp,2736,3504,1.31E+06,11.15680793,OPTIMAL
nesta_case2737sop_mp,2737,3506,777629.2992,9.30706181,OPTIMAL
nesta_case2746wop_mp,2746,3514,1.21E+06,10.62831374,OPTIMAL
nesta_case2746wp_mp,2746,3514,1.63E+06,10.92873455,OPTIMAL
nesta_case2848_rte,2848,3776,53021.8336,108.4855905,OPTIMAL
nesta_case2868_rte,2868,3808,79794.67858,63.61756558,OPTIMAL
nesta_case2869_pegase,2869,4582,133999.2881,13.72824326,OPTIMAL
nesta_case22_bgm__utl,22,22,4538.800929,0.029036164,OPTIMAL
nesta_case30_test__utl,30,44,615.101473,0.080976731,OPTIMAL
nesta_case3_cc__utl,3,3,207.5625018,0.012126031,OPTIMAL
nesta_case3_ch__utl,3,5,98.73992542,0.015389032,OPTIMAL
nesta_case3_cgs__utl,3,3,101.7144171,0.01571776,OPTIMAL
nesta_case5_lmbd__utl,5,7,2398.919031,0.015335216,OPTIMAL
nesta_case7_lmbd__utl,7,9,103.4416994,0.016537115,OPTIMAL
nesta_case30_fsr_kds__rad,30,29,619.0411963,0.055308548,OPTIMAL
nesta_case30_fsr_l_kds__rad,30,29,445.835049,0.069271546,OPTIMAL
nesta_case30_l_kds__rad,30,29,4562.254597,0.062608296,OPTIMAL
nesta_case30_kds__rad,30,29,4794.31308,0.120682658,OPTIMAL
nesta_case57_kds__rad,57,56,12100.84233,0.10884563,OPTIMAL
nesta_case9_kds__rad,9,8,9302.858777,0.118550946,OPTIMAL
nesta_case57_l_kds__rad,57,56,10172.96993,0.099877834,OPTIMAL
nesta_case9_l_kds__rad,9,8,1576.091143,0.092996204,OPTIMAL
nesta_case14_s_cao__nco,14,20,9670.442032,0.048365637,OPTIMAL
nesta_case39_1_bgm__nco,39,46,11221.00278,0.088527155,OPTIMAL
nesta_case9_bgm__nco,9,9,3087.841983,0.037203004,OPTIMAL
nesta_case5_bgm__nco,5,6,1082.331974,0.01893969,OPTIMAL
nesta_case9_nb_cao__nco,9,9,-247.4240377,0.02487923,OPTIMAL
nesta_case9_na_cao__nco,9,9,-212.4305703,0.033727163,OPTIMAL
,,,,,
with lines off as indicated by QCOTS-ext,,,,,
pglib_opf_case3_lmbd__sad,3,3,5959.312896,0.009358352,LOCALLY_SOLVED
pglib_opf_case5_pjm__sad,5,6,26108.84226,0.252810292,LOCALLY_SOLVED
pglib_opf_case14_ieee__sad,14,20,2727.464386,0.993617736,LOCALLY_SOLVED
pglib_opf_case24_ieee_rts__sad,24,38,NaN,0.330906892,LOCALLY_INFEASIBLE
pglib_opf_case30_as__sad,30,41,893.8902107,0.045225541,LOCALLY_SOLVED
pglib_opf_case30_ieee__sad,30,41,NaN,0.098840615,LOCALLY_INFEASIBLE
pglib_opf_case39_epri__sad,39,46,147832.2978,0.079255686,LOCALLY_SOLVED
pglib_opf_case57_ieee__sad,57,80,38708.7776,0.108672235,LOCALLY_SOLVED
pglib_opf_case73_ieee_rts__sad,73,120,222958.5238,0.200290016,LOCALLY_SOLVED
pglib_opf_case89_pegase__sad,89,210,NaN,6.386454234,LOCALLY_INFEASIBLE
pglib_opf_case118_ieee__sad,118,186,NaN,7.386640042,LOCALLY_INFEASIBLE
pglib_opf_case162_ieee_dtc__sad,162,284,107637.0704,0.409928551,LOCALLY_SOLVED
pglib_opf_case179_goc__sad,179,263,755293.1411,0.492230638,LOCALLY_SOLVED
pglib_opf_case200_activ__sad,200,245,27558.29265,0.33019418,LOCALLY_SOLVED
pglib_opf_case240_pserc__sad,240,448,3.63E+06,91.73843615,ITERATION_LIMIT
pglib_opf_case300_ieee__sad,300,411,577405.0895,110.4757248,ITERATION_LIMIT
pglib_opf_case500_goc__sad,500,733,487397.2097,1.952051112,LOCALLY_SOLVED
pglib_opf_case3_lmbd__api,3,3,10635.95225,0.01207936,LOCALLY_SOLVED
pglib_opf_case5_pjm__api,5,6,76377.41097,0.281067521,LOCALLY_SOLVED
pglib_opf_case14_ieee__api,14,20,5999.36308,1.035022757,LOCALLY_SOLVED
pglib_opf_case24_ieee_rts__api,24,38,124164.7771,0.07310386,LOCALLY_SOLVED
pglib_opf_case30_as__api,30,41,4996.200858,0.091597943,LOCALLY_SOLVED
pglib_opf_case30_ieee__api,30,41,18043.92315,0.046822544,LOCALLY_SOLVED
pglib_opf_case39_epri__api,39,46,249672.325,0.111326769,LOCALLY_SOLVED
pglib_opf_case57_ieee__api,57,80,49279.17539,0.094288442,LOCALLY_SOLVED
pglib_opf_case73_ieee_rts__api,73,120,389473.4757,0.251253424,LOCALLY_SOLVED
pglib_opf_case89_pegase__api,89,210,104996.3593,1.025044984,LOCALLY_SOLVED
pglib_opf_case118_ieee__api,118,186,226786.9758,0.468698185,LOCALLY_SOLVED
pglib_opf_case162_ieee_dtc__api,162,284,120723.608,0.484174327,LOCALLY_SOLVED
pglib_opf_case179_goc__api,179,263,1.93E+06,1.47819805,LOCALLY_SOLVED
pglib_opf_case200_activ__api,200,245,35701.34617,0.559208286,LOCALLY_SOLVED
pglib_opf_case240_pserc__api,240,448,4.64E+06,4.867233352,LOCALLY_SOLVED
pglib_opf_case300_ieee__api,300,411,686614.3689,0.824123511,LOCALLY_SOLVED
pglib_opf_case500_goc__api,500,733,692407.3374,2.367724545,LOCALLY_SOLVED
pglib_opf_case3_lmbd,3,3,5812.642935,0.010295275,LOCALLY_SOLVED
pglib_opf_case5_pjm,5,6,17551.89084,0.266505117,LOCALLY_SOLVED
pglib_opf_case14_ieee,14,20,2178.080411,1.052309998,LOCALLY_SOLVED
pglib_opf_case24_ieee_rts,24,38,63352.20109,0.072525987,LOCALLY_SOLVED
pglib_opf_case30_as,30,41,803.2753838,0.043551854,LOCALLY_SOLVED
pglib_opf_case30_ieee,30,41,8207.436683,0.044721529,LOCALLY_SOLVED
pglib_opf_case39_epri,39,46,138415.5625,0.082988284,LOCALLY_SOLVED
pglib_opf_case57_ieee,57,80,37585.54606,0.095043485,LOCALLY_SOLVED
pglib_opf_case73_ieee_rts,73,120,189764.0772,0.178049608,LOCALLY_SOLVED
pglib_opf_case89_pegase,89,210,106622.1849,0.648644842,LOCALLY_SOLVED
pglib_opf_case118_ieee,118,186,96645.94456,0.285112071,LOCALLY_SOLVED
pglib_opf_case162_ieee_dtc,162,284,107090.7314,0.444434354,LOCALLY_SOLVED
pglib_opf_case179_goc,179,263,756303.1542,0.613789464,LOCALLY_SOLVED
pglib_opf_case200_activ,200,245,27558.51484,0.28979748,LOCALLY_SOLVED
pglib_opf_case240_pserc,240,448,3.30E+06,3.980832697,LOCALLY_SOLVED
pglib_opf_case300_ieee,300,411,561033.7491,0.973245056,LOCALLY_SOLVED
pglib_opf_case500_goc,500,733,454945.9783,1.657422887,LOCALLY_SOLVED
